Last login: Mon Apr 27 02:08:37 on ttys010
/Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
satyamyadav@Satyams-MacBook-Air ~ % /Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
=== ATOM bundle launcher self-test (optional) ===
ok /Users/satyamyadav/Desktop/Personal/ATOM/.venv/bin/python
=== Starting ATOM via bundle launcher — leave this window open ===
2026-04-27 02:09:08 | atom.config            | INFO  | Configuration validated successfully
2026-04-27 02:09:13 | atom.main              | INFO  | Persona pin (chain-serial): roles=fast,ultra total_tokens=2868
2026-04-27 02:09:13 | atom.router            | INFO  | IdentityEngine attached to Router (Phase 1 tier-3 gate)
2026-04-27 02:09:13 | atom.bridge.wiring     | INFO  | iphone bridge subscribers wired (faceid, presence, trigger)
2026-04-27 02:09:13 | atom.router            | INFO  | RuntimeWatchdog attached to Router
2026-04-27 02:09:13 | atom.proactive.routine_engine | INFO  | Loaded 3 routines: bedtime, deep_work, meeting
2026-04-27 02:09:13 | atom.router            | INFO  | RoutineEngine attached to Router (routines=3)
2026-04-27 02:09:13 | atom.router            | INFO  | Router: TTS echo guard wired
2026-04-27 02:09:13 | atom.router            | INFO  | Context layer attached to Router (state=True session=True user=True)
2026-04-27 02:09:13 | atom.router            | INFO  | TaskManager attached to Router
2026-04-27 02:09:13 | atom.adaptive.memory   | INFO  | Behavior profile restored from data/behavior_profile.json (verb=0.78, rate=1.03)
2026-04-27 02:09:13 | atom.router            | INFO  | AdaptiveEngine attached to Router
2026-04-27 02:09:13 | atom.boot.cognitive    | INFO  | Cognitive loop: turn_complete emitter attached
2026-04-27 02:09:13 | atom.cognitive.mood    | INFO  | MoodInferenceEngine attached (min_consecutive=2)
2026-04-27 02:09:13 | atom.boot.cognitive    | INFO  | Cognitive loop: MoodInferenceEngine attached
2026-04-27 02:09:13 | atom.cognitive.suggester | INFO  | JarvisSuggester attached (cooldown=1800s, cap=2/day, threshold=0.82, quiet=(23, 6))
2026-04-27 02:09:13 | atom.boot.cognitive    | INFO  | Cognitive loop: JarvisSuggester attached (cooldown=0s, cap=2)
2026-04-27 02:09:13 | atom.cognitive.awareness | INFO  | AwarenessLoop attached (welcome=240s, silent=1800s, dwell=2400s)
2026-04-27 02:09:13 | atom.boot.cognitive    | INFO  | Cognitive loop: AwarenessLoop attached
2026-04-27 02:09:13 | atom.boot.cognitive    | INFO  | Cognitive loop wiring complete: {'mood': True, 'suggester': True, 'reflective': False, 'presence': False, 'scene': False, 'awareness': True}
2026-04-27 02:09:13 | atom.main              | INFO  | Cognitive loop ready: {'mood': True, 'suggester': True, 'reflective': False, 'presence': False, 'scene': False, 'awareness': True}
2026-04-27 02:09:13 | atom.llm_queue         | INFO  | LLM inference queue worker started
2026-04-27 02:09:13 | atom.watchdog          | INFO  | RuntimeWatchdog started (think=90s speak=300s intent=150ms cache=200ms rag=750ms llm=18s tts=15s tool=10s cooldown=8s)
2026-04-27 02:09:13 | atom.main              | INFO  | Runtime watchdog + priority scheduler started
2026-04-27 02:09:13 | atom.main              | INFO  | iPhone bridge: /badge wired to HealthSnapshotBuilder.
2026-04-27 02:09:13 | atom.ui                | INFO  | Web dashboard running at http://127.0.0.1:8765/
